Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,Latitude,Longitude,Upper_dam_altitude__m_,Minimum_head__m_,Reservoir_level_variation__m_,Dam_height__m_,Dam_length__km_,Tunnel_length__km_,Land_requirement__km2_,River_Strahler__1_12_,River_discharge__m3_s_,River_seasonality,Annual_variability,Pump_flow__m3_s_,Dam_cost__USD_,Tunnel_cost__USD_,Escavation_cost__USD_,Turbine_cost__USD_,Miscellaneous_cost__USD_,Eletrotecnical_cost__USD_,Land_cost__USD_,Water_storage_cost__USD_m3_,Water_storage__km3_,Energy_storage_cost_without_cascade__USD_MWh_,Energy_storage_without_cascade__TWh_,Energy_storage_with_cascade__TWh_,Installed_capacity_costs__USD_GW_,Installed_capacity__GW_
"6.477685614","Latitude: 28.67916667<br>Longitude: 98.50416667<br>Upper dam altitude (m): 2777<br>Minimum head (m): 739<br>Reservoir level variation (m): 200<br>Dam height (m): 200<br>Dam length (km): 0.923<br>Tunnel length (km): 15<br>Land requirement (km2): 15.22<br>River Strahler (1-12): 8<br>River discharge (m3/s): 1,448.561<br>River seasonality: 0.637<br>Annual variability: 0.17<br>Pump flow (m3/s): 153.265<br>Dam cost (USD): 0.601<br>Tunnel cost (USD): 0.289<br>Escavation cost (USD): 0.055<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.069<br>Water storage cost (USD/m3): 0.04<br>Water storage (km3): 1.732<br>Energy storage cost without cascade (USD/MWh): 19.342<br>Energy storage without cascade (TWh): 3.563<br>Energy storage with cascade (TWh): 10.64<br>Installed capacity costs (USD/GW): 0.599<br>Installed capacity (GW): 1",,,,,-1,0,-1,,,"28.67916667","98.50416667","2777.0","739.0","200.0","200.0","0.923432048","15.0","15.21978963","8.0","1448.561258","0.637066552","0.1704936191","153.2653724","0.6008938093","0.2885064618","0.05464295183","0.0795978514","0.00795978514","0.1678008759","0.06884263992","0.03979891985","1.731715089","19.34195232","3.563259223","10.6396627","0.5985079261","1.0"
"6.497232237",Latitude: 31.125<br>Longitude: 98.97916667<br>Upper dam altitude (m): 3259<br>Minimum head (m): 380<br>Reservoir level variation (m): 250<br>Dam height (m): 250<br>Dam length (km): 0.924<br>Tunnel length (km): 21<br>Land requirement (km2): 23.9<br>River Strahler (1-12): 8<br>River discharge (m3/s): 951.226<br>River seasonality: 1.151<br>Annual variability: 0.41<br>Pump flow (m3/s): 298.061<br>Dam cost (USD): 0.64<br>Tunnel cost (USD): 0.819<br>Escavation cost (USD): 0.061<br>Turbine cost (USD): 0.078<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.171<br>Land cost (USD): 0.108<br>Water storage cost (USD/m3): 0.039<br>Water storage (km3): 2.613<br>Energy storage cost without cascade (USD/MWh): 31.655<br>Energy storage without cascade (TWh): 3.236<br>Energy storage with cascade (TWh): 15.766<br>Installed capacity costs (USD/GW): 1.137<br>Installed capacity (GW): 1,,,,,-1,0,-1,,,"31.125","98.97916667","3259.0","380.0","250.0","250.0","0.9241325063","21.0","23.90017364","8.0","951.2257677","1.150684918","0.4100006208","298.0608163","0.6400804509","0.8186050122","0.06098446923","0.07770992507","0.008036366707","0.1714850758","0.1081060309","0.03920515045","2.612851336","31.65503009","3.23604904","15.76628724","1.136820849","1.0"
"6.505800836",Latitude: 29.1125<br>Longitude: 87<br>Upper dam altitude (m): 4481<br>Minimum head (m): 338<br>Reservoir level variation (m): 250<br>Dam height (m): 250<br>Dam length (km): 1.847<br>Tunnel length (km): 6<br>Land requirement (km2): 37.493<br>River Strahler (1-12): 8<br>River discharge (m3/s): 748.061<br>River seasonality: 1.029<br>Annual variability: 0.252<br>Pump flow (m3/s): 335.098<br>Dam cost (USD): 1.022<br>Tunnel cost (USD): 0.898<br>Escavation cost (USD): 0.062<br>Turbine cost (USD): 0.081<br>Miscellaneous cost (USD): 0.009<br>Eletrotecnical cost (USD): 0.175<br>Land cost (USD): 0.17<br>Water storage cost (USD/m3): 0.05<br>Water storage (km3): 2.805<br>Energy storage cost without cascade (USD/MWh): 44.284<br>Energy storage without cascade (TWh): 3.185<br>Energy storage with cascade (TWh): 21.683<br>Installed capacity costs (USD/GW): 1.225<br>Installed capacity (GW): 1,,,,,-1,0,-1,,,"29.1125","87","4481.0","338.0","250.0","250.0","1.846864096","6.0","37.49265252","8.0","748.0612033","1.029287508","0.251982164","335.0979592","1.022395963","0.8981317019","0.0621911775","0.08130670703","0.008667973668","0.1745837743","0.1695879666","0.0502852799","2.80526708","44.28441018","3.185401809","21.68274803","1.224881334","1.0"
"6.51720241","Latitude: 29.68333333<br>Longitude: 98.90833333<br>Upper dam altitude (m): 3090<br>Minimum head (m): 653<br>Reservoir level variation (m): 200<br>Dam height (m): 200<br>Dam length (km): 0.923<br>Tunnel length (km): 9<br>Land requirement (km2): 15.962<br>River Strahler (1-12): 8<br>River discharge (m3/s): 1,448.561<br>River seasonality: 0.338<br>Annual variability: 0.233<br>Pump flow (m3/s): 173.45<br>Dam cost (USD): 0.814<br>Tunnel cost (USD): 0.139<br>Escavation cost (USD): 0.056<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.072<br>Water storage cost (USD/m3): 0.042<br>Water storage (km3): 1.902<br>Energy storage cost without cascade (USD/MWh): 22.564<br>Energy storage without cascade (TWh): 3.513<br>Energy storage with cascade (TWh): 12.161<br>Installed capacity costs (USD/GW): 0.45<br>Installed capacity (GW): 1",,,,,-1,0,-1,,,"29.68333333","98.90833333","3090.0","653.0","200.0","200.0","0.923432048","9.0","15.9622184","8.0","1448.561258","0.3382516047","0.2328901757","173.4503985","0.8135200244","0.1386039832","0.05575958229","0.0795978514","0.00795978514","0.1678008759","0.07220081747","0.04166882524","1.90210249","22.56354141","3.512674487","12.16141087","0.449722078","1.0"
"6.522195563",Latitude: 29.1<br>Longitude: 82.875<br>Upper dam altitude (m): 3148<br>Minimum head (m): 1151<br>Reservoir level variation (m): 250<br>Dam height (m): 250<br>Dam length (km): 1.206<br>Tunnel length (km): 12<br>Land requirement (km2): 14.849<br>River Strahler (1-12): 7<br>River discharge (m3/s): 614.054<br>River seasonality: 1.026<br>Annual variability: 0.445<br>Pump flow (m3/s): 98.404<br>Dam cost (USD): 0.706<br>Tunnel cost (USD): 0.812<br>Escavation cost (USD): 0.051<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.067<br>Water storage cost (USD/m3): 0.051<br>Water storage (km3): 2.038<br>Energy storage cost without cascade (USD/MWh): 16.177<br>Energy storage without cascade (TWh): 6.378<br>Energy storage with cascade (TWh): 15.818<br>Installed capacity costs (USD/GW): 1.118<br>Installed capacity (GW): 1,,,,,-1,0,-1,,,"29.1","82.875","3148.0","1151.0","250.0","250.0","1.205982775","12.0","14.84857525","7.0","614.0538733","1.026435455","0.4446445507","98.40409227","0.7059091163","0.8120011533","0.05086312373","0.0795978514","0.00795978514","0.1678008759","0.06716355114","0.05062314268","2.037966954","16.17668066","6.377593405","15.81803104","1.118222789","1.0"
"6.523208068",Latitude: 29.60833333<br>Longitude: 87.03333333<br>Upper dam altitude (m): 4800<br>Minimum head (m): 364<br>Reservoir level variation (m): 150<br>Dam height (m): 150<br>Dam length (km): 4.824<br>Tunnel length (km): 18<br>Land requirement (km2): 93.36<br>River Strahler (1-12): 7<br>River discharge (m3/s): 739.035<br>River seasonality: 1.278<br>Annual variability: 0.28<br>Pump flow (m3/s): 311.162<br>Dam cost (USD): 2.035<br>Tunnel cost (USD): 0.714<br>Escavation cost (USD): 0.061<br>Turbine cost (USD): 0.079<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.173<br>Land cost (USD): 0.422<br>Water storage cost (USD/m3): 0.053<br>Water storage (km3): 4.754<br>Energy storage cost without cascade (USD/MWh): 49.318<br>Energy storage without cascade (TWh): 5.118<br>Energy storage with cascade (TWh): 38.695<br>Installed capacity costs (USD/GW): 1.035<br>Installed capacity (GW): 1,,,,,-1,0,-1,,,"29.60833333","87.03333333","4800.0","364.0","150.0","150.0","4.823931101","18.0","93.36041691","7.0","739.0351136","1.278441926","0.2804560733","311.1623907","2.035298633","0.714024653","0.06142438376","0.07901206804","0.008295476104","0.1726167121","0.4222908278","0.05309791889","4.753771367","49.31783047","5.118136058","38.69497398","1.035373293","1.0"
"6.535423115","Latitude: 22.45833333<br>Longitude: 98.39166667<br>Upper dam altitude (m): 933<br>Minimum head (m): 510<br>Reservoir level variation (m): 50<br>Dam height (m): 50<br>Dam length (km): 2.768<br>Tunnel length (km): 24<br>Land requirement (km2): 383.867<br>River Strahler (1-12): 8<br>River discharge (m3/s): 3,578.756<br>River seasonality: 0.693<br>Annual variability: 0.271<br>Pump flow (m3/s): 222.085<br>Dam cost (USD): 0.251<br>Tunnel cost (USD): 0.87<br>Escavation cost (USD): 0.058<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 1.736<br>Water storage cost (USD/m3): 0.018<br>Water storage (km3): 11.606<br>Energy storage cost without cascade (USD/MWh): 13.374<br>Energy storage without cascade (TWh): 15.229<br>Energy storage with cascade (TWh): 31.163<br>Installed capacity costs (USD/GW): 1.183<br>Installed capacity (GW): 1",,,,,-1,0,-1,,,"22.45833333","98.39166667","933.0","510.0","50.0","50.0","2.768439575","24.0","383.8671311","8.0","3578.756354","0.6925600265","0.2714716247","222.0845298","0.2507877611","0.8695390017","0.05807482638","0.0795978514","0.00795978514","0.1678008759","1.736320101","0.01754759146","11.60644977","13.37379668","15.22867766","31.16328281","1.182972341","1.0"
"6.535783638",Latitude: 28.64166667<br>Longitude: 97.04166667<br>Upper dam altitude (m): 2923<br>Minimum head (m): 917<br>Reservoir level variation (m): 50<br>Dam height (m): 50<br>Dam length (km): 0.462<br>Tunnel length (km): 12<br>Land requirement (km2): 43.618<br>River Strahler (1-12): 7<br>River discharge (m3/s): 526.105<br>River seasonality: 0.894<br>Annual variability: 0.24<br>Pump flow (m3/s): 123.515<br>Dam cost (USD): 0.062<br>Tunnel cost (USD): 0.761<br>Escavation cost (USD): 0.053<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.197<br>Water storage cost (USD/m3): 0.043<br>Water storage (km3): 1.823<br>Energy storage cost without cascade (USD/MWh): 18.704<br>Energy storage without cascade (TWh): 4.211<br>Energy storage with cascade (TWh): 12.052<br>Installed capacity costs (USD/GW): 1.069<br>Installed capacity (GW): 1,,,,,-1,0,-1,,,"28.64166667","97.04166667","2923.0","917.0","50.0","50.0","0.461716024","12.0","43.61768981","7.0","526.1052958","0.8942281545","0.2400834871","123.5148421","0.06211749966","0.7612098035","0.05276010732","0.0795978514","0.00795978514","0.1678008759","0.1972929315","0.04321100346","1.82284822","18.70399738","4.211244213","12.05166895","1.069328423","1.0"
"6.535847956",Latitude: 33.925<br>Longitude: 79.38333333<br>Upper dam altitude (m): 5085<br>Minimum head (m): 833<br>Reservoir level variation (m): 250<br>Dam height (m): 250<br>Dam length (km): 1.386<br>Tunnel length (km): 24<br>Land requirement (km2): 18.101<br>River Strahler (1-12): 8<br>River discharge (m3/s): 596.422<br>River seasonality: 0.562<br>Annual variability: 0.57<br>Pump flow (m3/s): 135.97<br>Dam cost (USD): 0.945<br>Tunnel cost (USD): 0.442<br>Escavation cost (USD): 0.054<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.082<br>Water storage cost (USD/m3): 0.064<br>Water storage (km3): 1.889<br>Energy storage cost without cascade (USD/MWh): 27.351<br>Energy storage without cascade (TWh): 4.439<br>Energy storage with cascade (TWh): 18.576<br>Installed capacity costs (USD/GW): 0.751<br>Installed capacity (GW): 1,,,,,-1,0,-1,,,"33.925","79.38333333","5085.0","833.0","250.0","250.0","1.386198759","24.0","18.1008668","8.0","596.4224713","0.5622279109","0.5704524894","135.9701203","0.944813046","0.4423477576","0.05358828174","0.0795978514","0.00795978514","0.1678008759","0.08187442043","0.06426093095","1.889343874","27.35095455","4.439003984","18.57616594","0.7512945518","1.0"
"6.53869692",Latitude: 29.45416667<br>Longitude: 98.35<br>Upper dam altitude (m): 3119<br>Minimum head (m): 538<br>Reservoir level variation (m): 200<br>Dam height (m): 200<br>Dam length (km): 1.385<br>Tunnel length (km): 6<br>Land requirement (km2): 16.519<br>River Strahler (1-12): 8<br>River discharge (m3/s): 635.901<br>River seasonality: 0.731<br>Annual variability: 0.407<br>Pump flow (m3/s): 210.526<br>Dam cost (USD): 0.711<br>Tunnel cost (USD): 0.289<br>Escavation cost (USD): 0.058<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.075<br>Water storage cost (USD/m3): 0.04<br>Water storage (km3): 2.224<br>Energy storage cost without cascade (USD/MWh): 25.718<br>Energy storage without cascade (TWh): 3.48<br>Energy storage with cascade (TWh): 13.687<br>Installed capacity costs (USD/GW): 0.602<br>Installed capacity (GW): 1,,,,,-1,0,-1,,,"29.45416667","98.35","3119.0","538.0","200.0","200.0","1.385148072","6.0","16.51903997","8.0","635.9010927","0.730518835","0.40725309","210.5262271","0.7112721457","0.2889953868","0.05756442904","0.0795978514","0.00795978514","0.1678008759","0.07471945064","0.04024112534","2.223945359","25.7181913","3.479796183","13.6868347","0.6019183283","1.0"
"6.546919075",Latitude: 32.63333333<br>Longitude: 99.34166667<br>Upper dam altitude (m): 4303<br>Minimum head (m): 521<br>Reservoir level variation (m): 50<br>Dam height (m): 50<br>Dam length (km): 1.197<br>Tunnel length (km): 21<br>Land requirement (km2): 42.88<br>River Strahler (1-12): 7<br>River discharge (m3/s): 311.995<br>River seasonality: 1.301<br>Annual variability: 0.462<br>Pump flow (m3/s): 217.396<br>Dam cost (USD): 0.256<br>Tunnel cost (USD): 0.376<br>Escavation cost (USD): 0.058<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.194<br>Water storage cost (USD/m3): 0.05<br>Water storage (km3): 1.436<br>Energy storage cost without cascade (USD/MWh): 37.504<br>Energy storage without cascade (TWh): 1.923<br>Energy storage with cascade (TWh): 11.015<br>Installed capacity costs (USD/GW): 0.689<br>Installed capacity (GW): 1,,,,,-1,0,-1,,,"32.63333333","99.34166667","4303.0","521.0","50.0","50.0","1.19691995","21.0","42.8797233","7.0","311.9947895","1.300505405","0.4616515099","217.395605","0.2563569054","0.3755940444","0.05787039314","0.0795978514","0.00795978514","0.1678008759","0.1939549377","0.05022095467","1.435943521","37.50449356","1.922821711","11.01502151","0.68882295","1.0"
"6.572240782",Latitude: 32.525<br>Longitude: 100.6708333<br>Upper dam altitude (m): 3669<br>Minimum head (m): 326<br>Reservoir level variation (m): 150<br>Dam height (m): 150<br>Dam length (km): 2.394<br>Tunnel length (km): 27<br>Land requirement (km2): 54.303<br>River Strahler (1-12): 7<br>River discharge (m3/s): 765.947<br>River seasonality: 1.237<br>Annual variability: 0.429<br>Pump flow (m3/s): 347.433<br>Dam cost (USD): 0.975<br>Tunnel cost (USD): 1<br>Escavation cost (USD): 0.063<br>Turbine cost (USD): 0.082<br>Miscellaneous cost (USD): 0.009<br>Eletrotecnical cost (USD): 0.176<br>Land cost (USD): 0.246<br>Water storage cost (USD/m3): 0.042<br>Water storage (km3): 4.089<br>Energy storage cost without cascade (USD/MWh): 42.652<br>Energy storage without cascade (TWh): 4.021<br>Energy storage with cascade (TWh): 26.094<br>Installed capacity costs (USD/GW): 1.329<br>Installed capacity (GW): 1,,,,,-1,0,-1,,,"32.525","100.6708333","3669.0","326.0","150.0","150.0","2.393839899","27.0","54.3026004","7.0","765.9470748","1.236733775","0.4289936945","347.4328534","0.9751519836","0.9999946306","0.06256934955","0.08245005214","0.008817666986","0.1755513893","0.2456232613","0.04194657756","4.088511322","42.65236761","4.020856681","26.09445742","1.329383089","1.0"
"6.596704687","Latitude: 27.04583333<br>Longitude: 102.6708333<br>Upper dam altitude (m): 948<br>Minimum head (m): 326<br>Reservoir level variation (m): 50<br>Dam height (m): 50<br>Dam length (km): 0.462<br>Tunnel length (km): 21<br>Land requirement (km2): 487.961<br>River Strahler (1-12): 9<br>River discharge (m3/s): 6,732.738<br>River seasonality: 0.384<br>Annual variability: 0.152<br>Pump flow (m3/s): 347.433<br>Dam cost (USD): 0.062<br>Tunnel cost (USD): 0.801<br>Escavation cost (USD): 0.063<br>Turbine cost (USD): 0.082<br>Miscellaneous cost (USD): 0.009<br>Eletrotecnical cost (USD): 0.176<br>Land cost (USD): 2.207<br>Water storage cost (USD/m3): 0.015<br>Water storage (km3): 22.459<br>Energy storage cost without cascade (USD/MWh): 17.287<br>Energy storage without cascade (TWh): 19.334<br>Energy storage with cascade (TWh): 50.664<br>Installed capacity costs (USD/GW): 1.131<br>Installed capacity (GW): 1",,,,,-1,0,-1,,,"27.04583333","102.6708333","948.0","326.0","50.0","50.0","0.461716024","21.0","487.9613043","9.0","6732.737602","0.3839921511","0.1522270074","347.4328534","0.06211749966","0.8011673447","0.06256934955","0.08245005214","0.008817666986","0.1755513893","2.207162199","0.0148809091","22.4592125","17.2867492","19.33350775","50.66370492","1.130555803","1.0"
"6.605621939","Latitude: 27.62916667<br>Longitude: 100.9791667<br>Upper dam altitude (m): 2250<br>Minimum head (m): 360<br>Reservoir level variation (m): 50<br>Dam height (m): 50<br>Dam length (km): 0.402<br>Tunnel length (km): 24<br>Land requirement (km2): 105.61<br>River Strahler (1-12): 7<br>River discharge (m3/s): 1,713.733<br>River seasonality: 0.439<br>Annual variability: 0.214<br>Pump flow (m3/s): 314.62<br>Dam cost (USD): 0.055<br>Tunnel cost (USD): 0.912<br>Escavation cost (USD): 0.062<br>Turbine cost (USD): 0.079<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.173<br>Land cost (USD): 0.478<br>Water storage cost (USD/m3): 0.028<br>Water storage (km3): 4.409<br>Energy storage cost without cascade (USD/MWh): 29.768<br>Energy storage without cascade (TWh): 4.163<br>Energy storage with cascade (TWh): 18.761<br>Installed capacity costs (USD/GW): 1.234<br>Installed capacity (GW): 1",,,,,-1,0,-1,,,"27.62916667","100.9791667","2250.0","360.0","50.0","50.0","0.4019942584","24.0","105.6104915","7.0","1713.732857","0.4385789649","0.2140852554","314.6197506","0.05492916978","0.9115602597","0.06153799649","0.07935005598","0.008356826517","0.172908598","0.4777007575","0.02810749934","4.409098814","29.76819237","4.163126214","18.76110125","1.233713737","1.0"
"6.611736181","Latitude: 27.775<br>Longitude: 100.1166667<br>Upper dam altitude (m): 2253<br>Minimum head (m): 602<br>Reservoir level variation (m): 50<br>Dam height (m): 50<br>Dam length (km): 0.462<br>Tunnel length (km): 18<br>Land requirement (km2): 31.368<br>River Strahler (1-12): 8<br>River discharge (m3/s): 1,992.632<br>River seasonality: 0.469<br>Annual variability: 0.182<br>Pump flow (m3/s): 188.145<br>Dam cost (USD): 0.062<br>Tunnel cost (USD): 0.331<br>Escavation cost (USD): 0.057<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.142<br>Water storage cost (USD/m3): 0.032<br>Water storage (km3): 1.433<br>Energy storage cost without cascade (USD/MWh): 20.867<br>Energy storage without cascade (TWh): 2.204<br>Energy storage with cascade (TWh): 6.957<br>Installed capacity costs (USD/GW): 0.642<br>Installed capacity (GW): 1",,,,,-1,0,-1,,,"27.775","100.1166667","2253.0","602.0","50.0","50.0","0.461716024","18.0","31.36761522","8.0","1992.631894","0.4688829984","0.1819639009","188.1447013","0.06211749966","0.3305066003","0.0565087188","0.0795978514","0.00795978514","0.1678008759","0.1418830018","0.03208680197","1.433444334","20.86651285","2.204232437","6.956515385","0.6423738316","1.0"
"6.614846593","Latitude: -1.491666667<br>Longitude: -78.5125<br>Upper dam altitude (m): 2309<br>Minimum head (m): 611<br>Reservoir level variation (m): 200<br>Dam height (m): 200<br>Dam length (km): 0.928<br>Tunnel length (km): 18<br>Land requirement (km2): 35.048<br>River Strahler (1-12): 7<br>River discharge (m3/s): 1,254.516<br>River seasonality: 0.445<br>Annual variability: 0.575<br>Pump flow (m3/s): 185.373<br>Dam cost (USD): 0.67<br>Tunnel cost (USD): 0.331<br>Escavation cost (USD): 0.056<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.159<br>Water storage cost (USD/m3): 0.034<br>Water storage (km3): 2.841<br>Energy storage cost without cascade (USD/MWh): 19.504<br>Energy storage without cascade (TWh): 4.953<br>Energy storage with cascade (TWh): 14.605<br>Installed capacity costs (USD/GW): 0.643<br>Installed capacity (GW): 1",,,,,-1,0,-1,,,"-1.491666667","-78.5125","2309.0","611.0","200.0","200.0","0.9276624233","18.0","35.04755558","7.0","1254.515613","0.4450486451","0.5746050521","185.3733391","0.6702134837","0.3310027744","0.05637110325","0.0795978514","0.00795978514","0.1678008759","0.1585282259","0.03400971119","2.840561639","19.50402869","4.953165446","14.60452326","0.6427323901","1.0"
"6.617605801","Latitude: 28.77083333<br>Longitude: 101.8<br>Upper dam altitude (m): 2745<br>Minimum head (m): 859<br>Reservoir level variation (m): 250<br>Dam height (m): 250<br>Dam length (km): 1.206<br>Tunnel length (km): 21<br>Land requirement (km2): 15.962<br>River Strahler (1-12): 8<br>River discharge (m3/s): 1,992.632<br>River seasonality: 0.932<br>Annual variability: 0.262<br>Pump flow (m3/s): 131.855<br>Dam cost (USD): 1.055<br>Tunnel cost (USD): 0.394<br>Escavation cost (USD): 0.053<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 0.072<br>Water storage cost (USD/m3): 0.043<br>Water storage (km3): 2.329<br>Energy storage cost without cascade (USD/MWh): 17.694<br>Energy storage without cascade (TWh): 5.62<br>Energy storage with cascade (TWh): 15.028<br>Installed capacity costs (USD/GW): 0.703<br>Installed capacity (GW): 1",,,,,-1,0,-1,,,"28.77083333","101.8","2745.0","859.0","250.0","250.0","1.205982775","21.0","15.9622184","8.0","1992.631894","0.9321438507","0.2619354027","131.8546103","1.054908598","0.3942281384","0.05332160478","0.0795978514","0.00795978514","0.1678008759","0.07220081747","0.04270028342","2.328999029","17.69402527","5.620480196","15.02793028","0.7029082557","1.0"
"6.625298719",Latitude: 32.56666667<br>Longitude: 102.0875<br>Upper dam altitude (m): 3470<br>Minimum head (m): 316<br>Reservoir level variation (m): 100<br>Dam height (m): 100<br>Dam length (km): 2.662<br>Tunnel length (km): 24<br>Land requirement (km2): 65.55<br>River Strahler (1-12): 7<br>River discharge (m3/s): 765.947<br>River seasonality: 1.144<br>Annual variability: 0.303<br>Pump flow (m3/s): 358.428<br>Dam cost (USD): 0.652<br>Tunnel cost (USD): 0.897<br>Escavation cost (USD): 0.063<br>Turbine cost (USD): 0.083<br>Miscellaneous cost (USD): 0.009<br>Eletrotecnical cost (USD): 0.176<br>Land cost (USD): 0.296<br>Water storage cost (USD/m3): 0.04<br>Water storage (km3): 3.46<br>Energy storage cost without cascade (USD/MWh): 44.313<br>Energy storage without cascade (TWh): 3.106<br>Energy storage with cascade (TWh): 20.772<br>Installed capacity costs (USD/GW): 1.229<br>Installed capacity (GW): 1,,,,,-1,0,-1,,,"32.56666667","102.0875","3470.0","316.0","100.0","100.0","2.66229353","24.0","65.54974094","7.0","765.9470748","1.143994055","0.3032265315","358.4275639","0.6515359912","0.89735179","0.06289748397","0.08344835377","0.008930732804","0.1763896453","0.2964966876","0.03977643843","3.459901608","44.3134734","3.105659581","20.77228048","1.229018006","1.0"
"6.648475068","Latitude: 22.47083333<br>Longitude: 98.32083333<br>Upper dam altitude (m): 913<br>Minimum head (m): 544<br>Reservoir level variation (m): 50<br>Dam height (m): 50<br>Dam length (km): 1.682<br>Tunnel length (km): 30<br>Land requirement (km2): 251.901<br>River Strahler (1-12): 8<br>River discharge (m3/s): 3,578.756<br>River seasonality: 0.693<br>Annual variability: 0.271<br>Pump flow (m3/s): 208.204<br>Dam cost (USD): 0.123<br>Tunnel cost (USD): 0.526<br>Escavation cost (USD): 0.057<br>Turbine cost (USD): 0.08<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.168<br>Land cost (USD): 1.139<br>Water storage cost (USD/m3): 0.018<br>Water storage (km3): 6.27<br>Energy storage cost without cascade (USD/MWh): 13.049<br>Energy storage without cascade (TWh): 8.75<br>Energy storage with cascade (TWh): 17.174<br>Installed capacity costs (USD/GW): 0.838<br>Installed capacity (GW): 1",,,,,-1,0,-1,,,"22.47083333","98.32083333","913.0","544.0","50.0","50.0","1.682406093","30.0","251.9006755","8.0","3578.756354","0.6925600265","0.2714716247","208.2042467","0.1233877388","0.5255210778","0.05745920091","0.0795978514","0.00795978514","0.1678008759","1.139405203","0.01820985408","6.270347323","13.04923894","8.750097255","17.17418034","0.8383387912","1.0"
"6.666340836",Latitude: 33.2875<br>Longitude: 100.7<br>Upper dam altitude (m): 3961<br>Minimum head (m): 383<br>Reservoir level variation (m): 100<br>Dam height (m): 100<br>Dam length (km): 1.795<br>Tunnel length (km): 27<br>Land requirement (km2): 59.75<br>River Strahler (1-12): 7<br>River discharge (m3/s): 765.947<br>River seasonality: 1.247<br>Annual variability: 0.477<br>Pump flow (m3/s): 295.726<br>Dam cost (USD): 0.949<br>Tunnel cost (USD): 1.018<br>Escavation cost (USD): 0.061<br>Turbine cost (USD): 0.077<br>Miscellaneous cost (USD): 0.008<br>Eletrotecnical cost (USD): 0.171<br>Land cost (USD): 0.27<br>Water storage cost (USD/m3): 0.046<br>Water storage (km3): 3.516<br>Energy storage cost without cascade (USD/MWh): 43.256<br>Energy storage without cascade (TWh): 3.734<br>Energy storage with cascade (TWh): 24.227<br>Installed capacity costs (USD/GW): 1.336<br>Installed capacity (GW): 1,,,,,-1,0,-1,,,"33.2875","100.7","3961.0","383.0","100.0","100.0","1.795379924","27.0","59.7504341","7.0","765.9470748","1.247290934","0.4765006186","295.7261363","0.9491792708","1.018401057","0.0609044596","0.07747421905","0.007985430857","0.171279012","0.2702650771","0.04593471485","3.515961574","43.25577648","3.733713864","24.22688793","1.336044179","1.0"
